INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"2016-069A","41859","PAYLOAD","GALILEO 15 (267)","ESA","2016-11-17","FRGUI","","844.70","54.59","23231","23214","","","0","LARGE","6822","2016","69","A","Y","GALILEO 15 (267)","2016-069A","41859"
"2016-068B","41858","ROCKET BODY","CZ-2D R/B","PRC","2016-11-11","JSC","","100.29","98.42","796","749","","","0","LARGE","6824","2016","68","B","Y","CZ-2D R/B","2016-068B","41858"
"2016-068A","41857","PAYLOAD","YUNHAI 1","PRC","2016-11-11","JSC","","100.48","98.54","791","771","","","0","LARGE","6824","2016","68","A","Y","YUNHAI 1","2016-068A","41857"
"2016-067A","41848","PAYLOAD","WORLDVIEW-4","US","2016-11-11","AFWTR","","96.98","97.89","621","607","","","0","LARGE","6824","2016","67","A","Y","WORLDVIEW-4","2016-067A","41848"
"2016-066G","41847","ROCKET BODY","CZ-11 R/B","PRC","2016-11-09","JSC","","100.14","98.72","1026","505","","","0","LARGE","6826","2016","66","G","Y","CZ-11 R/B","2016-066G","41847"
"2016-065C","41840","ROCKET BODY","YZ-2 R/B","PRC","2016-11-03","WSC","","1540.53","2.28","40003","35610","","","0","LARGE","6825","2016","65","C","Y","YZ-2 R/B","2016-065C","41840"
"2016-065B","41839","ROCKET BODY","CZ-5 R/B","PRC","2016-11-03","WSC","","416.26","19.38","23994","185","","","0","LARGE","6826","2016","65","B","Y","CZ-5 R/B","2016-065B","41839"
"2016-065A","41838","PAYLOAD","SJ-17","PRC","2016-11-03","WSC","","1436.11","0.46","35798","35776","","","0","LARGE","6826","2016","65","A","Y","SJ-17","2016-065A","41838"
"2016-064B","41837","ROCKET BODY","H-2A R/B","JPN","2016-11-02","TNSTA","","581.64","22.18","33204","202","","","0","LARGE","6825","2016","64","B","Y","H-2A R/B","2016-064B","41837"
"2016-064A","41836","PAYLOAD","HIMAWARI 9","JPN","2016-11-02","TNSTA","","1436.17","0.01","35793","35783","","","0","LARGE","6826","2016","64","A","Y","HIMAWARI 9","2016-064A","41836"
"2016-063B","41821","ROCKET BODY","SL-4 R/B","CIS","2016-10-19","TTMTR","2016-10-24","87.57","51.63","159","149","","","0","LARGE","5958","2016","63","B","Y","SL-4 R/B","2016-063B","41821"
"2016-063A","41820","PAYLOAD","SOYUZ MS-02","CIS","2016-10-19","TTMTR","2017-04-10","92.66","51.64","410","400","","","0","LARGE","6132","2016","63","A","Y","SOYUZ MS-02","2016-063A","41820"
"2016-062B","41819","ROCKET BODY","ANTARES R/B","US","2016-10-17","WLPIS","2016-11-06","87.41","51.57","155","137","","","0","LARGE","6013","2016","62","B","Y","ANTARES R/B","2016-062B","41819"
"2016-062A","41818","PAYLOAD","CYGNUS OA-5","US","2016-10-17","WLPIS","2016-11-28","94.61","51.64","504","496","","","0","LARGE","6013","2016","62","A","Y","CYGNUS OA-5","2016-062A","41818"
"2016-061B","41813","ROCKET BODY","CZ-2F R/B","PRC","2016-10-16","JSC","2016-11-04","86.95","42.77","128","119","","","0","LARGE","6013","2016","61","B","Y","CZ-2F R/B","2016-061B","41813"
"2016-061A","41812","PAYLOAD","SHENZHOU-11","PRC","2016-10-16","JSC","2016-11-18","92.17","42.78","386","375","","","0","LARGE","6013","2016","61","A","Y","SHENZHOU-11","2016-061A","41812"
"2016-060D","41796","DEBRIS","ARIANE 5 DEB (SYLDA)","FR","2016-10-05","FRGUI","","417.18","6.54","23996","237","","","0","LARGE","6826","2016","60","D","Y","ARIANE 5 DEB (SYLDA)","2016-060D","41796"
"2016-060C","41795","ROCKET BODY","ARIANE 5 R/B","FR","2016-10-05","FRGUI","","610.89","5.73","34726","215","","","0","LARGE","6826","2016","60","C","Y","ARIANE 5 R/B","2016-060C","41795"
"2016-059K","41792","DEBRIS","PSLV DEB","IND","2016-09-26","SRI","","98.31","98.10","698","658","","","0","LARGE","6817","2016","59","K","Y","PSLV DEB","2016-059K","41792"
"2016-059J","41791","ROCKET BODY","PSLV R/B","IND","2016-09-26","SRI","","98.57","98.16","721","659","","","0","LARGE","6824","2016","59","J","Y","PSLV R/B","2016-059J","41791"
"2016-059H","41790","PAYLOAD","SCATSAT 1","IND","2016-09-26","SRI","","99.25","98.23","737","709","","","0","LARGE","6824","2016","59","H","Y","SCATSAT 1","2016-059H","41790"
"2016-058F","41775","DEBRIS","AVUM DEB (ADAPTOR)","ESA","2016-09-16","FRGUI","","94.31","97.36","487","483","","","0","LARGE","6826","2016","58","F","Y","AVUM DEB (ADAPTOR)","2016-058F","41775"
"2016-058A","41770","PAYLOAD","PERUSAT 1","PER","2016-09-16","FRGUI","","98.73","98.18","699","697","","","0","LARGE","6824","2016","58","A","Y","PERUSAT 1","2016-058A","41770"
"2016-057B","41766","ROCKET BODY","CZ-2F R/B","PRC","2016-09-15","JSC","2016-09-29","88.02","42.78","197","156","","","0","LARGE","5944","2016","57","B","Y","CZ-2F R/B","2016-057B","41766"
"2016-057A","41765","PAYLOAD","TIANGONG-2","PRC","2016-09-15","JSC","","92.27","42.78","390","381","","","0","LARGE","6826","2016","57","A","Y","TIANGONG-2","2016-057A","41765"
"2016-054B","41753","ROCKET BODY","GSLV R/B","IND","2016-09-08","SRI","","306.03","20.68","17200","129","","","0","LARGE","6826","2016","54","B","Y","GSLV R/B","2016-054B","41753"
"2016-054A","41752","PAYLOAD","INSAT 3DR","IND","2016-09-08","SRI","","1436.09","0.08","35842","35731","","","0","LARGE","6826","2016","54","A","Y","INSAT 3DR","2016-054A","41752"
"2016-053D","41750","DEBRIS","ARIANE 5 DEB (SYLDA)","FR","2016-08-24","FRGUI","","564.66","6.20","32257","247","","","0","LARGE","6826","2016","53","D","Y","ARIANE 5 DEB (SYLDA)","2016-053D","41750"
"2016-053C","41749","ROCKET BODY","ARIANE 5 R/B","FR","2016-08-24","FRGUI","","622.86","6.17","35311","252","","","0","LARGE","6826","2016","53","C","Y","ARIANE 5 R/B","2016-053C","41749"
"2016-053B","41748","PAYLOAD","INTELSAT 33E","ITSO","2016-08-24","FRGUI","","1436.10","0.02","35794","35779","","","0","LARGE","6826","2016","53","B","Y","INTELSAT 33E","2016-053B","41748"
"2016-053A","41747","PAYLOAD","INTELSAT 36","ITSO","2016-08-24","FRGUI","","1436.09","0.01","35790","35783","","","0","LARGE","6826","2016","53","A","Y","INTELSAT 36","2016-053A","41747"
"2016-051A","41731","PAYLOAD","QSS","PRC","2016-08-15","JSC","","94.44","97.36","500","483","","","0","LARGE","6824","2016","51","A","Y","QSS","2016-051A","41731"
"2016-050B","41730","ROCKET BODY","FALCON 9 R/B","US","2016-08-14","AFETR","2016-09-26","93.38","20.82","788","92","","","0","LARGE","5942","2016","50","B","Y","FALCON 9 R/B","2016-050B","41730"
"2016-050A","41729","PAYLOAD","JCSAT 16","JPN","2016-08-14","AFETR","","1436.13","0.02","35795","35780","","","0","LARGE","6826","2016","50","A","Y","JCSAT 16","2016-050A","41729"
"2016-049B","41728","ROCKET BODY","CZ-4C R/B","PRC","2016-08-09","TSC","","98.10","98.32","742","594","","","0","LARGE","6817","2016","49","B","Y","CZ-4C R/B","2016-049B","41728"
"2016-049A","41727","PAYLOAD","GAOFEN 3","PRC","2016-08-09","TSC","","99.85","98.41","752","750","","","0","LARGE","6796","2016","49","A","Y","GAOFEN 3","2016-049A","41727"
"2016-048B","41726","ROCKET BODY","CZ-3B R/B","PRC","2016-08-05","XSC","2017-07-21","90.54","28.20","496","106","","","0","LARGE","6240","2016","48","B","Y","CZ-3B R/B","2016-048B","41726"
"2016-048A","41725","PAYLOAD","TIANTONG-1 1","PRC","2016-08-05","XSC","","1436.08","3.71","35815","35758","","","0","LARGE","6826","2016","48","A","Y","TIANTONG-1 1","2016-048A","41725"
"2016-046A","41672","PAYLOAD","DRAGON CRS-9","US","2016-07-18","AFETR","2016-08-26","92.41","51.64","395","391","","","0","LARGE","5942","2016","46","A","Y","DRAGON CRS-9","2016-046A","41672"
"2016-045B","41671","ROCKET BODY","SL-4 R/B","CIS","2016-07-16","TTMTR","2016-07-19","88.87","51.64","234","204","","","0","LARGE","5942","2016","45","B","Y","SL-4 R/B","2016-045B","41671"
"2016-044B","41640","ROCKET BODY","SL-4 R/B","CIS","2016-07-07","TTMTR","2016-07-10","87.74","51.63","167","158","","","0","LARGE","5942","2016","44","B","Y","SL-4 R/B","2016-044B","41640"
"2016-044A","41639","PAYLOAD","SOYUZ MS-01","CIS","2016-07-07","TTMTR","2016-10-30","92.64","51.64","409","399","","","0","LARGE","5965","2016","44","A","Y","SOYUZ MS-01","2016-044A","41639"
"2016-043B","41635","ROCKET BODY","CZ-4B R/B","PRC","2016-06-29","JSC","","93.02","74.98","518","327","","","0","LARGE","6826","2016","43","B","Y","CZ-4B R/B","2016-043B","41635"
"2016-043A","41634","PAYLOAD","SJ 16-02","PRC","2016-06-29","JSC","","96.93","75.00","616","607","","","0","LARGE","6824","2016","43","A","Y","SJ 16-02","2016-043A","41634"
"2016-042F","41629","PAYLOAD","AL-1","PRC","2016-06-25","WSC","2016-08-27","87.21","40.79","147","125","","","0","LARGE","5942","2016","42","F","Y","AL-1","2016-042F","41629"
"2016-042E","41628","ROCKET BODY","CZ-7 R/B","PRC","2016-06-25","WSC","2016-07-28","87.24","40.79","144","131","","","0","LARGE","5942","2016","42","E","Y","CZ-7 R/B","2016-042E","41628"
"2016-042D","41627","PAYLOAD","REENTRY SHROUD","PRC","2016-06-25","WSC","2016-07-02","88.04","40.80","197","158","","","0","LARGE","5942","2016","42","D","Y","REENTRY SHROUD","2016-042D","41627"
"2016-042C","41626","DEBRIS","YZ-1A DEB","PRC","2016-06-25","WSC","2016-09-11","86.87","40.78","123","116","","","0","LARGE","5942","2016","42","C","Y","YZ-1A DEB","2016-042C","41626"
"2016-042A","41624","ROCKET BODY","YZ-1A R/B","PRC","2016-06-25","WSC","2016-06-27","91.23","40.81","382","288","","","0","LARGE","5942","2016","42","A","Y","YZ-1A R/B","2016-042A","41624"
"2016-041B","41623","ROCKET BODY","ATLAS 5 CENTAUR R/B","US","2016-06-24","AFETR","","687.22","18.16","35202","3635","","","0","LARGE","6826","2016","41","B","Y","ATLAS 5 CENTAUR R/B","2016-041B","41623"
"2016-041A","41622","PAYLOAD","MUOS 5","US","2016-06-24","AFETR","","1436.08","8.26","36632","34940","","","0","LARGE","6824","2016","41","A","Y","MUOS 5","2016-041A","41622"
"2016-040Y","41621","DEBRIS","PSLV DEB","IND","2016-06-22","SRI","","94.36","97.39","496","479","","","0","LARGE","6826","2016","40","Y","Y","PSLV DEB","2016-040Y","41621"
"2016-040X","41620","ROCKET BODY","PSLV R/B","IND","2016-06-22","SRI","","93.61","97.44","468","435","","","0","LARGE","6824","2016","40","X","Y","PSLV R/B","2016-040X","41620"
"2016-040A","41599","PAYLOAD","CARTOSAT 2C","IND","2016-06-22","SRI","","94.78","97.38","518","498","","","0","LARGE","6824","2016","40","A","Y","CARTOSAT 2C","2016-040A","41599"
"2016-039D","41594","DEBRIS","ARIANE 5 DEB (SYLDA)","FR","2016-06-18","FRGUI","","548.11","6.08","31392","223","","","0","LARGE","6826","2016","39","D","Y","ARIANE 5 DEB (SYLDA)","2016-039D","41594"
"2016-039C","41593","ROCKET BODY","ARIANE 5 R/B","FR","2016-06-18","FRGUI","","623.23","6.50","35319","263","","","0","LARGE","6826","2016","39","C","Y","ARIANE 5 R/B","2016-039C","41593"
"2016-039B","41592","PAYLOAD","ECHOSTAR 18","US","2016-06-18","FRGUI","","1436.10","0.02","35792","35781","","","0","LARGE","6826","2016","39","B","Y","ECHOSTAR 18","2016-039B","41592"
"2016-039A","41591","PAYLOAD","BRISAT","INDO","2016-06-18","FRGUI","","1436.13","0.02","35795","35779","","","0","LARGE","6826","2016","39","A","Y","BRISAT","2016-039A","41591"
"2016-038C","41590","ROCKET BODY","FALCON 9 R/B","US","2016-06-15","AFETR","","1218.58","21.50","62580","247","","","0","LARGE","6825","2016","38","C","Y","FALCON 9 R/B","2016-038C","41590"
"2016-038B","41589","PAYLOAD","EUTELSAT 117W B","EUTE","2016-06-15","AFETR","","1436.11","0.01","35788","35786","","","0","LARGE","6826","2016","38","B","Y","EUTELSAT 117W B","2016-038B","41589"
"2016-038A","41588","PAYLOAD","ABS 2A","BERM","2016-06-15","AFETR","","1436.11","0.01","35792","35781","","","0","LARGE","6826","2016","38","A","Y","ABS 2A","2016-038A","41588"
"2016-037B","41587","ROCKET BODY","CZ-3B R/B","PRC","2016-06-12","XSC","","536.52","19.65","30797","190","","","0","LARGE","6825","2016","37","B","Y","CZ-3B R/B","2016-037B","41587"
"2016-037A","41586","PAYLOAD","BD-2-G7","PRC","2016-06-12","XSC","","1436.20","0.76","35829","35748","","","0","LARGE","6824","2016","37","A","Y","BD-2-G7","2016-037A","41586"
"2016-035C","41583","DEBRIS","BREEZE-M DEB (TANK)","CIS","2016-06-09","TTMTR","","261.90","50.76","14005","358","","","0","LARGE","6824","2016","35","C","Y","BREEZE-M DEB (TANK)","2016-035C","41583"
"2016-035B","41582","ROCKET BODY","BREEZE-M R/B","CIS","2016-06-09","TTMTR","","1278.07","28.67","63472","1795","","","0","LARGE","6826","2016","35","B","Y","BREEZE-M R/B","2016-035B","41582"
"2016-035A","41581","PAYLOAD","INTELSAT 31","ITSO","2016-06-09","TTMTR","","1436.09","0.02","35795","35778","","","0","LARGE","6826","2016","35","A","Y","INTELSAT 31","2016-035A","41581"
"2016-034B","41580","ROCKET BODY","BREEZE-KM R/B","CIS","2016-06-04","PKMTR","","101.05","99.13","961","656","","","0","LARGE","6824","2016","34","B","Y","BREEZE-KM R/B","2016-034B","41580"
"2016-034A","41579","PAYLOAD","COSMOS 2517 (GEO-IK)","CIS","2016-06-04","PKMTR","","103.90","99.26","944","942","","","0","LARGE","6817","2016","34","A","Y","COSMOS 2517 (GEO-IK)","2016-034A","41579"
"2016-033D","41559","ROCKET BODY","CZ-4B R/B","PRC","2016-05-30","TSC","2017-01-08","87.09","97.35","139","121","","","0","LARGE","6068","2016","33","D","Y","CZ-4B R/B","2016-033D","41559"
"2016-033A","41556","PAYLOAD","ZY 3 2","PRC","2016-05-30","TSC","","94.66","97.41","503","501","","","0","LARGE","6824","2016","33","A","Y","ZY 3 2","2016-033A","41556"
"2016-032B","41555","ROCKET BODY","FREGAT R/B","CIS","2016-05-29","PKMTR","","692.00","64.26","19836","19240","","","0","LARGE","6822","2016","32","B","Y","FREGAT R/B","2016-032B","41555"
"2016-032A","41554","PAYLOAD","COSMOS 2516 (GLONASS)","CIS","2016-05-29","PKMTR","","675.73","64.33","19158","19102","","","0","LARGE","6825","2016","32","A","Y","COSMOS 2516 (GLONASS)","2016-032A","41554"
"2016-031B","41553","ROCKET BODY","FALCON 9 R/B","US","2016-05-27","AFETR","2019-01-06","340.25","20.01","19454","79","","","0","LARGE","6797","2016","31","B","Y","FALCON 9 R/B","2016-031B","41553"
"2016-031A","41552","PAYLOAD","THAICOM 8","THAI","2016-05-27","AFETR","","1436.11","0.08","35803","35771","","","0","LARGE","6825","2016","31","A","Y","THAICOM 8","2016-031A","41552"
"2016-030C","41551","ROCKET BODY","FREGAT R/B","CIS","2016-05-24","FRGUI","","859.20","56.67","23612","23508","","","0","LARGE","6822","2016","30","C","Y","FREGAT R/B","2016-030C","41551"
"2016-030B","41550","PAYLOAD","GALILEO 13 (26A)","ESA","2016-05-24","FRGUI","","844.70","56.69","23228","23216","","","0","LARGE","6826","2016","30","B","Y","GALILEO 13 (26A)","2016-030B","41550"
"2016-030A","41549","PAYLOAD","GALILEO 14 (26B)","ESA","2016-05-24","FRGUI","","844.70","56.69","23232","23212","","","0","LARGE","6822","2016","30","A","Y","GALILEO 14 (26B)","2016-030A","41549"
"2016-029A","41473","PAYLOAD","YAOGAN 30","PRC","2016-05-15","JSC","","97.55","97.93","655","628","","","0","LARGE","6817","2016","29","A","Y","YAOGAN 30","2016-029A","41473"
"2016-028B","41472","ROCKET BODY","FALCON 9 R/B","US","2016-05-06","AFETR","2016-09-15","100.00","23.68","1417","100","","","0","LARGE","6306","2016","28","B","Y","FALCON 9 R/B","2016-028B","41472"
"2016-028A","41471","PAYLOAD","JCSAT 2B","JPN","2016-05-06","AFETR","","1436.11","0.02","35794","35779","","","0","LARGE","6826","2016","28","A","Y","JCSAT 2B","2016-028A","41471"
"2016-027B","41470","ROCKET BODY","PSLV R/B","IND","2016-04-28","SRI","","362.42","17.82","20598","323","","","0","LARGE","6826","2016","27","B","Y","PSLV R/B","2016-027B","41470"
"2016-027A","41469","PAYLOAD","IRNSS 1G","IND","2016-04-28","SRI","","1436.01","3.02","35798","35772","","","0","LARGE","6825","2016","27","A","Y","IRNSS 1G","2016-027A","41469"
"2016-026D","41467","ROCKET BODY","SL-4 R/B","CIS","2016-04-28","VOSTO","2016-04-30","87.06","97.30","137","120","","","0","LARGE","5942","2016","26","D","Y","SL-4 R/B","2016-026D","41467"
"2016-026B","41465","PAYLOAD","AIST 2D","CIS","2016-04-28","VOSTO","","93.91","97.20","472","459","","","0","LARGE","6817","2016","26","B","Y","AIST 2D","2016-026B","41465"
"2016-026A","41464","PAYLOAD","MVL 300","CIS","2016-04-28","VOSTO","","94.05","97.20","480","466","","","0","LARGE","6824","2016","26","A","Y","MVL 300","2016-026A","41464"
"2016-025F","41461","PAYLOAD","ASAP-S","FR","2016-04-25","FRGUI","","95.74","98.13","677","432","","","0","LARGE","6826","2016","25","F","Y","ASAP-S","2016-025F","41461"
"2016-025B","41457","PAYLOAD","MICROSCOPE","FR","2016-04-25","FRGUI","","99.04","98.24","713","712","","","0","LARGE","6824","2016","25","B","Y","MICROSCOPE","2016-025B","41457"
"2016-025A","41456","PAYLOAD","SENTINEL 1B","ESA","2016-04-25","FRGUI","","98.68","98.18","697","695","","","0","LARGE","6817","2016","25","A","Y","SENTINEL 1B","2016-025A","41456"
"2016-023E","41455","PAYLOAD","SJ-10 MODULE","PRC","2016-04-05","JSC","2016-07-01","87.20","42.89","140","131","","","0","LARGE","5942","2016","23","E","Y","SJ-10 MODULE","2016-023E","41455"
"2016-024A","41452","PAYLOAD","DRAGON CRS-8","US","2016-04-08","AFETR","2016-05-11","92.63","51.64","405","402","","","0","LARGE","5942","2016","24","A","Y","DRAGON CRS-8","2016-024A","41452"
"2016-023B","41449","ROCKET BODY","CZ-2D R/B","PRC","2016-04-05","JSC","2016-04-18","87.49","42.89","150","150","","","0","LARGE","5942","2016","23","B","Y","CZ-2D R/B","2016-023B","41449"
"2016-023A","41448","PAYLOAD","SJ-10","PRC","2016-04-05","JSC","2016-04-18","89.72","42.90","267","254","","","0","LARGE","5942","2016","23","A","Y","SJ-10","2016-023A","41448"
"2016-012L","41442","DEBRIS","ASTRO H DEB","JPN","2016-02-17","TNSTA","","95.93","31.01","573","554","","","0","LARGE","6824","2016","12","L","Y","ASTRO H DEB","2016-012L","41442"
"2016-022B","41437","ROCKET BODY","SL-4 R/B","CIS","2016-03-31","TTMTR","2016-04-03","87.11","51.65","136","126","","","0","LARGE","5942","2016","22","B","Y","SL-4 R/B","2016-022B","41437"
"2016-022A","41436","PAYLOAD","PROGRESS MS-02","CIS","2016-03-31","TTMTR","2016-10-14","92.61","51.65","407","398","","","0","LARGE","5951","2016","22","A","Y","PROGRESS MS-02","2016-022A","41436"
"2016-021B","41435","ROCKET BODY","CZ-3A R/B","PRC","2016-03-29","XSC","","601.25","54.58","33767","672","","","0","LARGE","6825","2016","21","B","Y","CZ-3A R/B","2016-021B","41435"
"2016-021A","41434","PAYLOAD","BEIDOU IGSO-6","PRC","2016-03-29","XSC","","1436.02","56.35","35933","35637","","","0","LARGE","6824","2016","21","A","Y","BEIDOU IGSO-6","2016-021A","41434"
